,Place,DogName,Box,Weight,StartPrice,PIR,Split,RunTime,RaceId,Distance,RaceGrade,Track,date,TrainerLName,TrainerFName
5380,1.0,diver's mccurry,7.0,29.9,11.0,2111,5.16,30.3,336623504,515,Maiden Heat,the gardens,2018-07-07,Diver,D
5381,2.0,federal brae,5.0,31.8,6.9,3432,5.19,30.53,336623504,515,Maiden Heat,the gardens,2018-07-07,Eaton,C
5382,3.0,miss devine,6.0,30.4,27.3,5553,5.22,30.91,336623504,515,Maiden Heat,the gardens,2018-07-07,Kedwell,C
5383,4.0,rhyno's lady,1.0,31.3,2.4,1245,5.16,31.06,336623504,515,Maiden Heat,the gardens,2018-07-07,Davidson,M
5384,5.0,dam sexy,3.0,25.9,19.3,6876,5.23,31.09,336623504,515,Maiden Heat,the gardens,2018-07-07,Newell,R
5385,6.0,captain tenneal,4.0,31.0,2.8,4324,5.2,31.21,336623504,515,Maiden Heat,the gardens,2018-07-07,Duggan,A
5386,7.0,magic spider,8.0,32.8,26.1,7667,5.23,31.44,336623504,515,Maiden Heat,the gardens,2018-07-07,Brown,C
5387,8.0,fantastic boyd,2.0,33.5,19.9,8788,5.29,31.73,336623504,515,Maiden Heat,the gardens,2018-07-07,Bell,A
5388,1.0,ahh big george,2.0,29.6,5.6,1111,5.0,29.86,336623505,515,Mixed 4/5,the gardens,2018-07-07,Ivers,A
5389,2.0,diver's ol mates,3.0,26.7,32.1,2222,5.13,30.06,336623505,515,Mixed 4/5,the gardens,2018-07-07,Robertson,G
5390,3.0,king jeremy,1.0,37.1,14.0,4333,5.22,30.18,336623505,515,Mixed 4/5,the gardens,2018-07-07,Bell,A
5391,4.0,jerry can,4.0,33.4,9.2,8444,5.27,30.32,336623505,515,Mixed 4/5,the gardens,2018-07-07,Porter,J
5392,5.0,cedar jacob,5.0,35.1,13.9,7555,5.25,30.89,336623505,515,Mixed 4/5,the gardens,2018-07-07,Bell,A
5393,6.0,exciting,7.0,26.3,8.4,6666,5.24,31.0,336623505,515,Mixed 4/5,the gardens,2018-07-07,Stock,R
5394,7.0,blazin' savannah,8.0,30.0,3.8,3888,5.2,31.13,336623505,515,Mixed 4/5,the gardens,2018-07-07,Eaton,J
5395,8.0,rose of midnight,6.0,31.1,3.0,5777,5.23,31.18,336623505,515,Mixed 4/5,the gardens,2018-07-07,Sabotic,B
5396,1.0,allonsy lily,1.0,25.0,5.6,1111,9.47,35.07,336623506,600,Grade 5,the gardens,2018-07-07,James,J
5397,2.0,lanzoni,3.0,36.9,23.5,2222,9.61,35.26,336623506,600,Grade 5,the gardens,2018-07-07,Meiers,D
5398,3.0,black nevada,4.0,25.4,3.1,7644,9.87,35.41,336623506,600,Grade 5,the gardens,2018-07-07,Case,G
5399,4.0,motown mac,7.0,33.1,14.4,3333,9.64,35.45,336623506,600,Grade 5,the gardens,2018-07-07,Ivers,A
5400,5.0,elle nette lee,8.0,29.5,23.9,4566,9.71,35.81,336623506,600,Grade 5,the gardens,2018-07-07,Smith,D
5401,6.0,canya canya,5.0,25.8,4.7,5455,9.8,35.85,336623506,600,Grade 5,the gardens,2018-07-07,Davies,S
5402,7.0,rockstar roy,6.0,30.7,20.0,8887,10.06,35.9,336623506,600,Grade 5,the gardens,2018-07-07,Porter,J
5403,8.0,keravnos,2.0,34.7,3.8,6778,9.8,36.05,336623506,600,Grade 5,the gardens,2018-07-07,McIntosh,N
5404,1.0,elmagordo,4.0,27.2,11.0,331,11.42,23.2,336623507,400,Mixed 3/4,the gardens,2018-07-07,Francis,S
5405,2.0,watta barghest,1.0,36.5,17.9,444,11.62,23.35,336623507,400,Mixed 3/4,the gardens,2018-07-07,Greer,M
5406,3.0,miss ferracane,3.0,25.2,18.1,212,11.39,23.42,336623507,400,Mixed 3/4,the gardens,2018-07-07,Lewis,D
5407,4.0,zinkey,2.0,23.5,1.3,123,11.4,23.58,336623507,400,Mixed 3/4,the gardens,2018-07-07,Lean,K
5408,5.0,texas tea lady,6.0,26.5,43.9,555,11.82,23.79,336623507,400,Mixed 3/4,the gardens,2018-07-07,Lewis,D
5409,6.0,old station road,8.0,25.6,5.4,666,11.91,23.94,336623507,400,Mixed 3/4,the gardens,2018-07-07,Ivers,A
5410,7.0,case master,7.0,32.0,25.3,777,11.99,24.33,336623507,400,Mixed 3/4,the gardens,2018-07-07,Case,G
5411,1.0,she's leaving,6.0,26.4,11.3,432,11.33,23.2,336623508,400,Mixed 4/5,the gardens,2018-07-07,Jones,R
5412,2.0,ground swell,8.0,29.9,2.6,111,11.06,23.24,336623508,400,Mixed 4/5,the gardens,2018-07-07,Bell,A
5413,3.0,i'm so fancy,1.0,24.8,4.5,223,11.33,23.28,336623508,400,Mixed 4/5,the gardens,2018-07-07,Roderick,P
5414,4.0,bianca keeping,5.0,25.3,10.0,344,11.46,23.46,336623508,400,Mixed 4/5,the gardens,2018-07-07,Bell,A
5415,5.0,watta pixie,4.0,28.8,24.7,566,11.66,23.54,336623508,400,Mixed 4/5,the gardens,2018-07-07,Greer,M
5416,6.0,scottie's hottie,7.0,26.1,8.2,655,11.59,23.55,336623508,400,Mixed 4/5,the gardens,2018-07-07,Hutton,L
5417,7.0,sketchy cosmic,3.0,27.8,31.6,877,11.77,23.66,336623508,400,Mixed 4/5,the gardens,2018-07-07,Ivers,A
5418,8.0,zakuska zipper,2.0,29.6,5.1,788,11.81,23.76,336623508,400,Mixed 4/5,the gardens,2018-07-07,Howard,N
5419,1.0,hot chevy,4.0,29.6,3.5,111,11.38,23.33,336623509,400,Grade 5,the gardens,2018-07-07,Manuel,J
5420,2.0,belly belly,7.0,25.1,6.5,222,11.47,23.4,336623509,400,Grade 5,the gardens,2018-07-07,Koppman,R
5421,3.0,kool swiper,6.0,31.3,21.1,444,11.81,23.65,336623509,400,Grade 5,the gardens,2018-07-07,Wright,D
5422,4.0,freemason,5.0,33.4,8.2,333,11.7,23.8,336623509,400,Grade 5,the gardens,2018-07-07,Ashman,S
5423,5.0,spring stitch,2.0,31.7,16.6,665,11.91,23.88,336623509,400,Grade 5,the gardens,2018-07-07,Foukkare,A
5424,6.0,malala gogolac,3.0,26.4,2.8,888,12.04,24.0,336623509,400,Grade 5,the gardens,2018-07-07,Rendina,L
5425,7.0,eye dunno,8.0,24.2,19.7,777,12.01,24.07,336623509,400,Grade 5,the gardens,2018-07-07,Ollerton,K
5426,8.0,pick a whacker,1.0,28.3,9.3,556,11.85,24.09,336623509,400,Grade 5,the gardens,2018-07-07,Hutton,L
5427,1.0,paws of winslow,2.0,32.2,14.3,111,11.36,23.24,336623510,400,Grade 5,the gardens,2018-07-07,Murray,J
5428,2.0,bam bam appeal,3.0,23.6,8.4,322,11.42,23.4,336623510,400,Grade 5,the gardens,2018-07-07,Hagney,T
5429,3.0,rippa regis,4.0,32.3,3.7,643,11.57,23.58,336623510,400,Grade 5,the gardens,2018-07-07,Jones,R
5430,4.0,daisy blue,5.0,24.0,5.9,774,11.69,23.68,336623510,400,Grade 5,the gardens,2018-07-07,Brodie,G
5431,5.0,drift a bit,7.0,27.0,17.3,465,11.65,23.91,336623510,400,Grade 5,the gardens,2018-07-07,Sloan,B
5432,6.0,lenny gogolac,8.0,32.6,2.8,556,11.59,23.95,336623510,400,Grade 5,the gardens,2018-07-07,Rendina,L
5433,7.0,china rob,6.0,30.3,40.7,887,11.85,24.06,336623510,400,Grade 5,the gardens,2018-07-07,Tolmie,D
5434,8.0,blood brothers,1.0,33.1,9.0,238,11.55,24.27,336623510,400,Grade 5,the gardens,2018-07-07,Callen,T
5435,1.0,lofty morrow,6.0,29.0,15.2,221,11.36,23.25,336623511,400,Grade 5,the gardens,2018-07-07,Lewis,D
5436,2.0,tambo road,8.0,33.7,15.7,443,11.58,23.65,336623511,400,Grade 5,the gardens,2018-07-07,Hill,S
5437,3.0,marbel prince,2.0,31.7,1.7,112,11.32,23.67,336623511,400,Grade 5,the gardens,2018-07-07,Greene,G
5438,4.0,simmo gogolac,1.0,31.1,4.6,334,11.44,23.72,336623511,400,Grade 5,the gardens,2018-07-07,Rendina,L
5439,5.0,no photos,7.0,30.6,8.1,766,11.75,23.81,336623511,400,Grade 5,the gardens,2018-07-07,Barton,K
5440,6.0,kinloch county,5.0,30.7,46.1,677,11.82,24.0,336623511,400,Grade 5,the gardens,2018-07-07,Hutton,L
5441,7.0,speedy gallon,3.0,31.9,28.7,555,11.71,24.1,336623511,400,Grade 5,the gardens,2018-07-07,Hoare,R
5442,8.0,cedar ruby,4.0,24.6,12.7,888,11.95,24.4,336623511,400,Grade 5,the gardens,2018-07-07,Smith,R
5443,1.0,despicable fiona,3.0,25.1,9.6,111,11.34,23.42,336623512,400,Grade 5,the gardens,2018-07-07,Smith,R
5444,2.0,just a limerick,4.0,25.9,3.7,233,11.48,23.56,336623512,400,Grade 5,the gardens,2018-07-07,Bell,A
5445,3.0,essee mackie,5.0,25.3,8.7,322,11.39,23.67,336623512,400,Grade 5,the gardens,2018-07-07,York,N
5446,4.0,lucid,6.0,33.1,9.0,544,11.54,23.7,336623512,400,Grade 5,the gardens,2018-07-07,Ivers,A
5447,5.0,sister's doll,2.0,25.9,10.3,455,11.7,23.9,336623512,400,Grade 5,the gardens,2018-07-07,Callen,T
5448,6.0,elegant gift,8.0,24.2,4.2,887,11.78,23.95,336623512,400,Grade 5,the gardens,2018-07-07,Norman,H
5449,7.0,mia kathryn,7.0,26.6,19.8,778,11.74,24.17,336623512,400,Grade 5,the gardens,2018-07-07,York,N
5450,8.0,red rocket sox,1.0,29.5,5.2,666,11.72,24.2,336623512,400,Grade 5,the gardens,2018-07-07,Bell,A
5451,1.0,dave's entity,6.0,36.5,1.4,211,10.98,21.92,336623549,380,Grade 5,cannington,2018-07-07,Jeffries,J
5452,2.0,goodbye,8.0,29.2,9.3,122,11.01,22.18,336623549,380,Grade 5,cannington,2018-07-07,Dagostino,C
5453,3.0,adele keeping,3.0,27.5,9.7,433,11.3,22.23,336623549,380,Grade 5,cannington,2018-07-07,Cook,B
5454,4.0,no added sugar,2.0,32.3,21.2,775,11.47,22.37,336623549,380,Grade 5,cannington,2018-07-07,McLennan,K
5455,5.0,regatta rebel,1.0,25.5,7.6,344,11.36,22.57,336623549,380,Grade 5,cannington,2018-07-07,Hine,M
5456,6.0,charlees jackpot,5.0,25.6,38.1,557,11.41,22.68,336623549,380,Grade 5,cannington,2018-07-07,Lowry,F
5457,7.0,jarbass bale,4.0,32.7,21.0,886,11.65,22.7,336623549,380,Grade 5,cannington,2018-07-07,Crudeli,E
5458,8.0,billy brass,7.0,31.7,26.1,668,11.41,22.82,336623549,380,Grade 5,cannington,2018-07-07,Rowe,D
5459,1.0,egyptian pirate,2.0,32.9,9.1,77444,10.21,35.38,336623551,600,Mixed 4/5,cannington,2018-07-07,Valenti,R
5460,2.0,tallulah,3.0,28.4,3.5,12233,9.94,35.4,336623551,600,Mixed 4/5,cannington,2018-07-07,Minutillo,N
5461,3.0,limitless,1.0,33.7,5.0,21111,9.83,35.56,336623551,600,Mixed 4/5,cannington,2018-07-07,Johnston,M
5462,3.0,fled,6.0,33.5,2.1,33322,9.98,35.56,336623551,600,Mixed 4/5,cannington,2018-07-07,Withers,S
5463,5.0,black kotter,7.0,31.9,33.9,65555,10.17,35.67,336623551,600,Mixed 4/5,cannington,2018-07-07,Rowe,D
5464,6.0,apache brook,4.0,28.5,32.1,44777,10.16,35.97,336623551,600,Mixed 4/5,cannington,2018-07-07,Cook,B
5465,7.0,red right hand,8.0,26.9,16.0,56666,10.18,36.09,336623551,600,Mixed 4/5,cannington,2018-07-07,Reid,V
5466,1.0,scott keeping,2.0,30.4,1.9,44311,5.74,42.27,336623553,715,Free For All,cannington,2018-07-07,Jeffries,J
5467,2.0,ramifications,4.0,33.2,7.3,11222,5.66,42.7,336623553,715,Free For All,cannington,2018-07-07,Halse,C
5468,3.0,chezzy allen,8.0,30.7,7.2,22144,5.68,42.89,336623553,715,Free For All,cannington,2018-07-07,Crudeli,E
5469,4.0,packey keeping,7.0,30.8,7.8,55533,5.8,43.04,336623553,715,Free For All,cannington,2018-07-07,Jeffries,J
5470,5.0,smooth over,1.0,35.4,4.1,33455,5.68,43.06,336623553,715,Free For All,cannington,2018-07-07,Campana,E
5471,1.0,bundles galore,8.0,31.6,5.2,5422,5.63,30.05,336623555,520,Free For All,cannington,2018-07-07,Turner,M
5472,2.0,black bombshell,2.0,33.8,2.2,4233,5.57,30.19,336623555,520,Free For All,cannington,2018-07-07,Crudeli,E
5473,3.0,miss bamsy,3.0,32.8,4.9,1111,5.47,30.34,336623555,520,Free For All,cannington,2018-07-07,Wilson,J
5474,4.0,waterloo monelli,4.0,29.5,6.4,6565,5.67,30.41,336623555,520,Free For All,cannington,2018-07-07,Hobby,D
5475,5.0,ouchamp,7.0,33.7,18.3,3654,5.55,30.42,336623555,520,Free For All,cannington,2018-07-07,Dagostino,C
5476,6.0,what a hoot,6.0,30.1,8.8,2346,5.53,30.67,336623555,520,Free For All,cannington,2018-07-07,Thompson,J
5477,1.0,cropduster,5.0,26.6,3.5,1111,5.46,29.91,336623557,520,Open,cannington,2018-07-07,Stuart,P
5478,2.0,winifred monelli,3.0,27.2,15.7,2222,5.52,30.26,336623557,520,Open,cannington,2018-07-07,Hobby,D
5479,3.0,patchy kat,2.0,30.2,24.7,3544,5.61,30.37,336623557,520,Open,cannington,2018-07-07,Halse,C
5480,4.0,all the rave,1.0,30.6,1.6,4333,5.61,30.39,336623557,520,Open,cannington,2018-07-07,Scott,A
5481,5.0,tattooed warrior,4.0,36.5,12.4,6665,5.62,30.48,336623557,520,Open,cannington,2018-07-07,Crudeli,E
5482,6.0,ortega city,6.0,33.8,37.8,8456,5.68,30.51,336623557,520,Open,cannington,2018-07-07,Marsh,J
5483,7.0,ren monelli,8.0,25.8,25.0,7877,5.64,30.64,336623557,520,Open,cannington,2018-07-07,Hobby,D
5484,8.0,marg monelli,7.0,25.8,22.1,5788,5.61,30.87,336623557,520,Open,cannington,2018-07-07,Hobby,D
5485,1.0,garbrandt,7.0,31.8,22.0,5533,5.59,30.17,336623560,520,Open,cannington,2018-07-07,Marsh,J
5486,2.0,let's get rocked,5.0,33.4,23.1,2221,5.55,30.18,336623560,520,Open,cannington,2018-07-07,McLennan,K
5487,3.0,it's the horse,6.0,35.8,7.3,1112,5.45,30.26,336623560,520,Open,cannington,2018-07-07,Crudeli,E
5488,4.0,leisel monelli,4.0,24.9,3.4,8444,5.61,30.43,336623560,520,Open,cannington,2018-07-07,Hobby,D
5489,5.0,chips and trains,1.0,31.1,5.7,7775,5.61,30.59,336623560,520,Open,cannington,2018-07-07,Halse,C
5490,6.0,poppy monelli,8.0,26.3,3.4,3666,5.55,30.67,336623560,520,Open,cannington,2018-07-07,Hobby,D
5491,7.0,trifive,2.0,31.8,16.0,6888,5.6,30.72,336623560,520,Open,cannington,2018-07-07,Maclean,B
5492,8.0,bart monelli,3.0,33.5,7.6,4357,5.56,31.03,336623560,520,Open,cannington,2018-07-07,Hobby,D
5493,1.0,dusty mac,6.0,37.4,3.4,4432,5.64,29.99,336623562,520,Open,cannington,2018-07-07,McLennan,K
5494,2.0,azalea monelli,1.0,25.2,5.8,2223,5.55,30.15,336623562,520,Open,cannington,2018-07-07,Hobby,D
5495,3.0,quids in,8.0,30.6,10.6,1111,5.44,30.16,336623562,520,Open,cannington,2018-07-07,Halse,C
5496,4.0,hotshot monelli,2.0,30.9,8.0,6555,5.72,30.19,336623562,520,Open,cannington,2018-07-07,Hobby,D
5497,5.0,petria monelli,7.0,22.7,2.2,3344,5.55,30.26,336623562,520,Open,cannington,2018-07-07,Hobby,D
5498,6.0,west on bamboo,4.0,27.8,19.4,5666,5.67,30.4,336623562,520,Open,cannington,2018-07-07,Halse,C
5499,1.0,iona flyer,3.0,30.2,12.9,1111,5.48,30.18,336623565,520,Grade 5,cannington,2018-07-07,Brown,P
5500,2.0,pride of charlie,8.0,34.0,2.2,3222,5.53,30.21,336623565,520,Grade 5,cannington,2018-07-07,Jeffries,J
5501,3.0,techno,4.0,30.5,5.6,5333,5.58,30.28,336623565,520,Grade 5,cannington,2018-07-07,Withers,S
5502,4.0,lhotse monelli,2.0,33.1,5.3,6444,5.65,30.56,336623565,520,Grade 5,cannington,2018-07-07,Hobby,D
5503,5.0,allen mike,6.0,32.6,9.0,7566,5.65,30.78,336623565,520,Grade 5,cannington,2018-07-07,Crudeli,E
5504,6.0,king cigar,7.0,31.1,11.0,4655,5.56,30.84,336623565,520,Grade 5,cannington,2018-07-07,Iwanyk,J
5505,7.0,glengarrie boy,1.0,33.0,12.6,2777,5.51,32.0,336623565,520,Grade 5,cannington,2018-07-07,Cook,B
5506,1.0,hello i'm steelo,7.0,30.0,4.1,211,11.21,22.09,336623567,380,Maiden,cannington,2018-07-07,Magistro,D
5507,2.0,hello i'm jade,3.0,25.3,9.0,122,11.24,22.28,336623567,380,Maiden,cannington,2018-07-07,Magistro,D
5508,3.0,hello i'm chanel,2.0,26.3,19.0,765,11.77,23.13,336623567,380,Maiden,cannington,2018-07-07,Maclean,B
5509,4.0,junk yard daisy,4.0,24.6,2.8,333,11.49,23.14,336623567,380,Maiden,cannington,2018-07-07,Jeffries,J
5510,5.0,easy flyer,8.0,27.0,8.7,557,11.69,23.15,336623567,380,Maiden,cannington,2018-07-07,Crudeli,E
5511,6.0,quetzalli,6.0,24.2,38.9,676,11.82,23.19,336623567,380,Maiden,cannington,2018-07-07,Crudeli,E
5512,7.0,quite magical,1.0,29.6,5.7,444,11.54,23.2,336623567,380,Maiden,cannington,2018-07-07,Crudeli,E
5513,8.0,costly girl,5.0,27.1,9.8,888,12.02,23.22,336623567,380,Maiden,cannington,2018-07-07,Crudeli,E
5514,1.0,sprightly fella,1.0,31.6,1.7,2222,5.52,30.24,336623568,520,Grade 5,cannington,2018-07-07,Lowry,F
5515,2.0,jazz get on,6.0,27.9,31.7,6433,5.66,30.32,336623568,520,Grade 5,cannington,2018-07-07,Dagostino,C
5516,3.0,peak monelli,3.0,27.5,5.2,4544,5.57,30.36,336623568,520,Grade 5,cannington,2018-07-07,Hobby,D
5517,4.0,canya connor,7.0,33.5,6.8,5666,5.64,30.43,336623568,520,Grade 5,cannington,2018-07-07,Withers,S
5518,5.0,victor metti,8.0,34.5,10.1,3355,5.52,30.44,336623568,520,Grade 5,cannington,2018-07-07,Johnston,M
5519,6.0,lady charlotte,2.0,27.0,11.3,1111,5.46,30.57,336623568,520,Grade 5,cannington,2018-07-07,Jeffries,J
5520,7.0,rhianna keeping,4.0,28.8,23.7,7777,5.75,30.58,336623568,520,Grade 5,cannington,2018-07-07,Cook,B
5521,1.0,carmalee,2.0,32.9,1.6,111,11.02,21.8,336623569,380,Novice Grade 5,cannington,2018-07-07,Marsh,J
5522,2.0,fluttershy,1.0,24.9,7.2,322,11.16,22.0,336623569,380,Novice Grade 5,cannington,2018-07-07,Campana,E
5523,3.0,legend seeker,5.0,35.0,9.2,233,11.19,22.15,336623569,380,Novice Grade 5,cannington,2018-07-07,Crudeli,E
5524,4.0,oldmate rose,6.0,26.8,6.8,544,11.39,22.47,336623569,380,Novice Grade 5,cannington,2018-07-07,Brown,P
5525,5.0,stan's girl,4.0,26.5,31.8,665,11.49,22.51,336623569,380,Novice Grade 5,cannington,2018-07-07,Rowe,D
5526,6.0,hello i'm nessa,7.0,27.0,27.5,456,11.43,22.55,336623569,380,Novice Grade 5,cannington,2018-07-07,Maclean,B
5527,7.0,pour some sugar,3.0,30.9,24.9,777,11.51,22.66,336623569,380,Novice Grade 5,cannington,2018-07-07,McLennan,K
5528,8.0,oldmate marley,8.0,26.5,14.8,888,11.56,22.76,336623569,380,Novice Grade 5,cannington,2018-07-07,Brown,P
5529,1.0,hard wired,8.0,34.2,4.2,211,11.02,22.05,336623570,380,Mixed 4/5,cannington,2018-07-07,Johnston,M
5530,2.0,rickshaw millie,4.0,23.5,11.8,122,11.07,22.12,336623570,380,Mixed 4/5,cannington,2018-07-07,Brown,P
5531,3.0,mouse lomar,1.0,26.5,7.3,444,11.45,22.45,336623570,380,Mixed 4/5,cannington,2018-07-07,Iwanyk,J
5532,4.0,howzat ernie,2.0,34.8,10.0,555,11.55,22.48,336623570,380,Mixed 4/5,cannington,2018-07-07,Thompson,J
5533,5.0,red rocket jett,3.0,32.4,4.7,666,11.7,22.57,336623570,380,Mixed 4/5,cannington,2018-07-07,Dagostino,C
5534,6.0,hazy daisy,7.0,28.0,9.0,333,11.41,22.7,336623570,380,Mixed 4/5,cannington,2018-07-07,Crudeli,E
5535,7.0,trump tux,5.0,36.3,8.3,777,12.03,22.98,336623570,380,Mixed 4/5,cannington,2018-07-07,Erenshaw,T
5536,8.0,up and above,6.0,25.5,5.6,888,12.19,23.42,336623570,380,Mixed 4/5,cannington,2018-07-07,Halse,C
5537,1.0,big daz,5.0,32.5,41.0,21111,5.48,30.38,337082374,520,Grade 5,wentworth park,2018-07-07,King,J
5538,2.0,flying springer,3.0,30.2,26.0,56553,5.65,30.51,337082374,520,Grade 5,wentworth park,2018-07-07,Messina,A
5539,3.0,cawbourne swade,4.0,32.1,8.0,77777,5.69,30.67,337082374,520,Grade 5,wentworth park,2018-07-07,Lord,J
5540,4.0,love you more,7.0,28.2,6.5,14445,5.58,30.69,337082374,520,Grade 5,wentworth park,2018-07-07,Borg,E
5541,5.0,fantastic winnie,8.0,29.1,2.0,33334,5.53,30.74,337082374,520,Grade 5,wentworth park,2018-07-07,Fletcher,J
5542,6.0,el feroz,2.0,30.7,81.0,65666,5.67,30.76,337082374,520,Grade 5,wentworth park,2018-07-07,Wotton,M
5543,7.0,jayda rose,1.0,27.0,3.6,42222,5.54,30.87,337082374,520,Grade 5,wentworth park,2018-07-07,Swain,D
5544,8.0,totolo,6.0,34.0,20.0,88888,5.68,31.01,337082374,520,Grade 5,wentworth park,2018-07-07,Hensing,C
5545,1.0,northern nangar,1.0,34.5,2.7,21111,5.45,30.06,337082375,520,Grade 5,wentworth park,2018-07-07,Bell,C
5546,2.0,kylin,5.0,32.1,21.0,12222,5.57,30.15,337082375,520,Grade 5,wentworth park,2018-07-07,Sultana,V
5547,3.0,winlock huddy,3.0,31.9,3.3,74443,5.66,30.29,337082375,520,Grade 5,wentworth park,2018-07-07,Lord,J
5548,4.0,double stitched,2.0,32.8,7.0,43334,5.64,30.42,337082375,520,Grade 5,wentworth park,2018-07-07,Porter,J
5549,5.0,mithril magic,8.0,29.3,21.0,58666,5.72,30.68,337082375,520,Grade 5,wentworth park,2018-07-07,Rees,K
5550,6.0,bonna bale,4.0,27.7,12.0,36555,5.65,30.82,337082375,520,Grade 5,wentworth park,2018-07-07,Rhodes,S
5551,7.0,here's dave,7.0,33.2,5.0,87887,5.79,31.08,337082375,520,Grade 5,wentworth park,2018-07-07,King,R
5552,8.0,winsome stride,6.0,31.4,19.0,65778,5.7,31.35,337082375,520,Grade 5,wentworth park,2018-07-07,Burton,M
5553,1.0,king panda,2.0,31.7,7.0,22221,16.3,42.73,337082376,720,Non Graded,wentworth park,2018-07-07,Hurst,F
5554,2.0,tahiti pearl,4.0,30.4,31.0,33543,16.6,42.88,337082376,720,Non Graded,wentworth park,2018-07-07,Bell,R
5555,3.0,irinka leanne,1.0,27.1,1.7,44455,16.51,42.95,337082376,720,Non Graded,wentworth park,2018-07-07,Smith,R
5556,4.0,zipping floyd,6.0,37.5,13.0,76666,16.64,42.98,337082376,720,Non Graded,wentworth park,2018-07-07,Prestwidge,D
5557,5.0,starzsa light,5.0,27.3,14.0,11112,16.21,43.09,337082376,720,Non Graded,wentworth park,2018-07-07,Swain,D
5558,6.0,big daddy bee,8.0,30.7,11.0,65334,16.5,43.1,337082376,720,Non Graded,wentworth park,2018-07-07,Smith,R
5559,7.0,yankee's ethics,3.0,30.6,6.0,88777,16.68,43.14,337082376,720,Non Graded,wentworth park,2018-07-07,Smith,D
5560,8.0,steve keeping,7.0,29.2,14.0,57888,16.84,43.24,337082376,720,Non Graded,wentworth park,2018-07-07,McKinley,G
5561,1.0,splinters,1.0,34.5,9.5,34333,5.61,30.16,337082377,520,Grade 5,wentworth park,2018-07-07,Messina,A
5562,2.0,rip masters,3.0,36.5,15.0,11111,5.4,30.34,337082377,520,Grade 5,wentworth park,2018-07-07,Hensing,C
5563,3.0,ancient secret,7.0,33.7,16.0,42222,5.52,30.4,337082377,520,Grade 5,wentworth park,2018-07-07,Bigeni,P
5564,4.0,stilton stitch,4.0,29.8,3.8,66444,5.67,30.41,337082377,520,Grade 5,wentworth park,2018-07-07,King,B
5565,5.0,infrared ethics,6.0,30.8,31.0,55655,5.62,30.75,337082377,520,Grade 5,wentworth park,2018-07-07,Smith,D
5566,6.0,ritza millie,2.0,29.9,1.85,23888,5.55,30.97,337082377,520,Grade 5,wentworth park,2018-07-07,Gatt,M
5567,7.0,ritzy chicki,5.0,29.5,21.0,77566,5.71,31.0,337082377,520,Grade 5,wentworth park,2018-07-07,Proctor,C
5568,8.0,ferrari key,8.0,30.1,11.0,88777,5.65,31.09,337082377,520,Grade 5,wentworth park,2018-07-07,Lean,K
5569,1.0,true talent,4.0,30.6,4.8,41111,5.47,29.77,337082378,520,Mixed 4/5,wentworth park,2018-07-07,Mackay,J
5570,2.0,big bender,2.0,27.7,8.0,12222,5.48,29.87,337082378,520,Mixed 4/5,wentworth park,2018-07-07,Swain,D
5571,3.0,champion model,1.0,27.8,1.9,64333,5.54,30.25,337082378,520,Mixed 4/5,wentworth park,2018-07-07,Lord,J
5572,4.0,blinken gone,3.0,32.4,11.0,55546,5.56,30.3,337082378,520,Mixed 4/5,wentworth park,2018-07-07,King,R
5573,5.0,bella can do,7.0,26.2,31.0,78765,5.66,30.3,337082378,520,Mixed 4/5,wentworth park,2018-07-07,Spiteri,M
5574,6.0,asa barboza,5.0,33.7,41.0,23454,5.5,30.32,337082378,520,Mixed 4/5,wentworth park,2018-07-07,Lord,J
5575,7.0,dyna aviator,8.0,35.6,9.0,87677,5.63,30.47,337082378,520,Mixed 4/5,wentworth park,2018-07-07,Rhodes,S
5576,8.0,emission control,6.0,26.0,13.0,36888,5.48,30.69,337082378,520,Mixed 4/5,wentworth park,2018-07-07,Barrington,B
5577,1.0,rostered on,1.0,32.1,3.8,32211,5.55,30.2,337082379,520,Non Graded,wentworth park,2018-07-07,Gordon,J
5578,1.0,rohan hill,3.0,27.7,2.3,23342,5.54,30.2,337082379,520,Non Graded,wentworth park,2018-07-07,Lord,J
5579,3.0,nic's karma,7.0,26.9,21.0,11123,5.48,30.28,337082379,520,Non Graded,wentworth park,2018-07-07,Nicolaou,R
5580,4.0,umatilla,8.0,32.8,12.0,75665,5.7,30.64,337082379,520,Non Graded,wentworth park,2018-07-07,Bell,R
5581,5.0,lagoon pirate,5.0,33.1,6.0,44434,5.62,30.64,337082379,520,Non Graded,wentworth park,2018-07-07,Webster,S
5582,6.0,big gora,2.0,35.1,26.0,56556,5.67,30.7,337082379,520,Non Graded,wentworth park,2018-07-07,Campbell,D
5583,7.0,nino de oro,6.0,28.9,5.5,67777,5.68,30.73,337082379,520,Non Graded,wentworth park,2018-07-07,Ngurah,S
5584,1.0,little digger,8.0,29.4,5.0,75553,5.64,30.01,337082380,520,Non Graded,wentworth park,2018-07-07,Smith,R
5585,2.0,modus operandi,2.0,30.2,4.8,44332,5.58,30.01,337082380,520,Non Graded,wentworth park,2018-07-07,Tyler,R
5586,3.0,rita's boy,7.0,30.1,6.0,53444,5.54,30.12,337082380,520,Non Graded,wentworth park,2018-07-07,Gatt,M
5587,4.0,velocity liberty,5.0,27.7,6.0,31111,5.47,30.13,337082380,520,Non Graded,wentworth park,2018-07-07,Goodwin,R
