,DogName,RunTime,Split,Place,Date,RaceId,Distance,Weight,StartPrice,mean_place,mean_in_race_pos,time_z_avg,split_z_avg,pred_split1,t1,t2,t3,t4,t5,last_5_avg,in_form,ctime_z_avg,csplit_z_avg,pred_split2,at_cas_dist_time,at_cas_dist_time_avg,at_cas_perc,in_form2,faster_inside,next_to_faster,collision,first_out,pir1,pir2,pir3,Win,b1,b2,b3,b4,b5,b6,b7,b8,i1,i2,price
7548,pinch an inch,18.18,7.1,6,2023-09-16,6859,324,26.7,26.0,4.294117647058823,0.9558823529411766,0.6116278515087804,0.0222156660098993,7.207058823529412,0.1820266090409455,1.3572575941828342,0.377898439897927,-0.2376987427954376,-0.2376987427954376,0.2883570315061663,1,0.6116278515087804,0.0222156660098993,7.207058823529412,-0.2376987427954376,0.611627851508784,1.0,1,1,1,1,1,-1.2352941176470589,-2.0,-1.0,0,0,0,0,0,0,0,1,0,0,0,21.0
7549,rich's delight,18.25,7.31,3,2023-09-16,6860,324,30.5,34.0,5.777777777777778,-0.5777777777777775,1.4994933515708573,0.3133053388578427,7.304092661227073,1.0668441052981077,2.235249014167953,2.4423468498994616,0.7837109743209986,1.3313886129667474,1.5719079113306536,0,1.343266749121619,0.511019313043492,7.369999999999999,1.1334040732034223,1.343266749121624,0.2222222222222222,1,1,1,0,1,-3.2222222222222223,-1.3333333333333333,-0.1111111111111111,0,0,0,0,0,0,0,0,1,0,0,46.0
7550,black beetle,18.3,7.33,4,2023-09-16,6860,324,31.1,4.2,4.571428571428571,-0.5714285714285712,0.641169062738005,0.2957769846608542,7.29824963883601,0.0700998485512447,0.9655139324688712,0.2246611343845117,1.0707573813552098,1.0707573813552098,0.6803579356230095,0,0.517806890510058,0.2310307017462713,7.276666666666666,0.9655139324688712,0.517806890510058,0.4285714285714285,0,1,1,0,1,-0.5714285714285714,0.1428571428571428,-0.1428571428571428,0,0,0,0,0,1,0,0,0,0,1,3.9
7551,foran banner,18.03,7.12,3,2023-09-23,9479,324,27.6,5.5,3.18,0.1949999999999998,-0.6587357530500578,-0.4102095918933992,7.062911207843724,-1.3416441529260037,0.2364314218039946,-0.448785604065608,-0.9652226859785128,-1.216776029592456,-0.7471994101517172,1,-0.7733482394247309,-0.2710917312688968,7.109285714285714,-0.9652226859785128,-0.7733482394247188,0.28,1,1,0,1,1,0.26,-0.29,0.1,0,0,0,0,0,1,0,0,0,0,1,6.0
7552,super pumped,17.92,7.13,2,2023-09-23,9479,324,35.4,2.9,3.2459016393442623,-0.6372059871703493,-0.6998560532657147,-0.2583024483935738,7.113548981981377,-0.8532959254888022,-0.2785240139413885,-0.2785240139413885,-1.3569663476924658,-1.8649501654878828,-0.9264520933103856,1,-0.9413864314297746,-0.3533899710407843,7.081851851851852,-1.3569663476924658,-0.9413864314297729,0.4426229508196721,1,0,0,0,1,0.4098360655737705,0.2704918032786885,0.3278688524590163,0,0,1,0,0,0,0,0,0,1,0,2.8
7553,ezra man,17.88,7.19,1,2023-09-23,9479,324,31.3,1.75,2.2222222222222223,0.7777777777777777,-1.0368930579705833,-0.424597756035335,7.058114958047376,-1.8611722229972896,-1.883106625104332,-1.3208800006269286,-1.3208800006269286,0.8801201430754477,-1.1011837412560062,1,0.0,0.0,7.199653300314316,0.0,0.0,0.0,0,1,1,1,1,0.3333333333333333,-0.2222222222222222,0.0,1,0,0,0,0,0,1,0,0,0,1,1.8
7554,what a knight,18.46,7.21,8,2023-09-23,9478,324,32.4,61.0,4.764705882352941,0.0477941176470588,0.4085294032176642,0.1152933394218923,7.238085976663261,0.6192655074139143,0.5967117118953644,0.2584047791170452,0.2584047791170452,0.8256054818567403,0.5116784518800219,0,1.012150082672915,0.2610294815281175,7.286666666666667,0.8256054818567403,1.0121500826729115,0.0352941176470588,1,1,1,1,1,-0.788235294117647,-0.1588235294117647,-0.0117647058823529,0,0,0,0,1,0,0,0,0,0,1,91.0
7555,tricky shacoby,18.36,7.29,7,2023-09-23,9478,324,31.5,90.0,5.254545454545455,-1.087878787878788,0.3538703783902334,0.4263798629229824,7.341785702373223,1.3134432022827818,0.5737702707549084,0.0131913700129581,0.0131913700129581,0.5188448603401113,0.4864882146807436,0,0.5457885806324863,0.3272767868796916,7.30875,0.5737702707549084,0.5457885806324881,0.2909090909090909,0,1,1,0,1,0.4454545454545454,0.7636363636363637,0.509090909090909,0,0,1,0,0,0,0,0,0,1,0,71.0
7556,tell no fibs,18.26,7.2,6,2023-09-23,9478,324,23.2,6.5,3.816326530612245,0.3654916512059367,-0.0150367740102316,-0.0615764197632265,7.179126992174113,-0.2282054991087994,0.229900008724594,-0.7062313900184095,0.0988648473030344,0.0988648473030344,-0.1013614371593091,1,-0.0768040245914885,-0.1064989064974906,7.16415222084643,0.2100082991633757,-0.0768040245914864,0.4897959183673469,0,1,0,0,1,-0.5102040816326531,0.0612244897959183,0.3673469387755102,0,0,0,1,0,0,0,0,0,1,0,6.0
7557,winlock crocker,18.23,7.26,5,2023-09-23,9478,324,30.6,12.0,3.6666666666666665,1.0000000000000004,-0.3582632078416854,-0.0762028692241991,7.174251310707287,-0.6026795127437481,-0.6026795127437481,-0.3776071934075686,-0.153753672428157,0.3219350596530765,-0.282956966334029,0,-0.1217745980025295,0.1724616555055272,7.257142857142857,0.3219350596530765,-0.1217745980025395,0.2916666666666667,0,1,1,1,1,1.2916666666666667,0.5,0.0,0,0,0,0,0,0,0,0,1,0,0,11.0
7558,rodeo ethics,18.14,7.22,4,2023-09-23,9478,324,32.3,4.2,3.987012987012987,0.2317370129870131,-0.4051910853938062,-0.414453615268284,7.061496475842707,0.3219350596530765,-0.3216438131627182,0.3499167497755067,0.3499167497755067,-0.5175156440196996,0.0365218204043344,0,-0.0738059863640871,0.0695344064854776,7.22283237859388,-0.5175156440196996,-0.0738059863640835,0.1818181818181818,1,1,1,1,1,-0.6103896103896104,-0.2727272727272727,0.1948051948051948,0,0,0,0,0,1,0,0,0,0,1,4.2
7559,deadly girl,18.06,7.14,3,2023-09-23,9478,324,25.7,8.0,4.307692307692308,-0.8076923076923075,0.2413656567890745,0.2375241840047341,7.278831248794901,0.6297336509997589,0.5457885806324881,0.0421181584288244,0.0980815386736748,0.0980815386736748,0.2827606934816842,0,0.0926657276822358,0.1073866891955646,7.235450319385256,0.0980815386736748,0.0926657276822425,0.7948717948717948,0,1,1,1,1,-0.5897435897435898,0.2307692307692307,0.4871794871794871,0,0,0,0,0,0,0,1,0,0,0,8.5
7560,jokey,17.98,7.1,2,2023-09-23,9478,324,26.5,41.0,3.763636363636364,-0.9636363636363638,-0.434639481409324,-0.5442316459794013,7.018235372672884,0.3564377019481816,0.4338618201427774,0.1540449189185253,3.287994212630218,0.9095505522240208,1.0283778411727449,0,0.345919365472301,-0.1489538421570994,7.15,0.9095505522240208,0.3459193654722995,0.1272727272727272,0,1,0,0,1,-0.3636363636363636,-0.109090909090909,0.2181818181818181,0,0,0,0,0,0,1,0,0,0,1,27.0
7561,hennessey,17.77,7.0,1,2023-09-23,9478,324,37.8,1.75,3.566666666666667,-0.6820512820512823,-1.0261053996560148,-0.937751634014205,6.887056707775002,-1.0211860662233634,-0.7693508551215315,0.1469307655701869,-0.4895339538972694,0.4758345508352855,-0.3314611117673384,0,-0.699396629815466,-0.3364462157936304,7.0875,-0.4895339538972694,-0.6993966298154709,0.0666666666666666,0,0,0,0,1,-0.1,-0.1083333333333333,0.1833333333333333,1,1,0,0,0,0,0,0,0,1,0,1.75
7562,maltese eagle,18.44,7.36,8,2023-09-23,9477,324,33.4,101.0,4.8125,0.6085526315789478,0.4018965951068443,0.4190516245716251,7.339342856895958,0.9257664466534226,0.5014129659637564,0.3931261880756198,0.3931261880756198,0.4706873850708598,0.5368238347678557,0,0.4694748802985977,1.5636092165925917,7.720877572755847,1.6930378756519466,0.4694748802985894,0.171875,0,1,1,0,1,0.4609375,-0.25,-0.2734375,0,0,0,0,0,1,0,0,0,0,1,91.0
7563,bold emgrand,18.26,7.39,7,2023-09-23,9477,324,34.1,51.0,3.4,0.0,0.0341644385416525,0.3418776482401456,7.313617151753049,-0.0108873676216632,0.7781647975430012,-0.372068432141062,-0.454286813796607,0.229900008724594,0.0341644385416525,0,0.0,0.0,7.199653300314316,0.0,0.0,0.0,0,1,1,0,1,2.5,2.5,2.9,0,0,0,0,0,0,1,0,0,0,1,31.0
7564,fabulous june,18.12,7.35,6,2023-09-23,9477,324,29.8,7.0,2.909090909090909,-0.1948051948051947,-0.3832440658268364,-0.1708656871577251,7.142695754574029,-0.3496255032851384,-0.5795212406316661,-0.9652226859785128,-0.9652226859785128,-1.1610945168354845,-0.804137326541863,1,-0.3636163483463535,-0.1879522558734976,7.1370000000000005,-1.1610945168354845,-0.3636163483463585,0.9090909090909092,1,0,0,1,1,-0.5454545454545454,-0.5454545454545454,-0.2727272727272727,0,0,0,1,0,0,0,0,0,1,0,8.5
7565,she's all style,18.09,7.26,5,2023-09-23,9477,324,25.5,34.0,4.818181818181818,0.1818181818181816,0.9060619988686998,0.1652467668531809,7.25473779643545,3.092816479842155,0.2498203918008107,0.4259351937148772,-0.5175156440196996,-0.5772129955534948,0.5347686851569297,1,0.5681739327304245,0.2048237479182475,7.267930660062863,-0.5175156440196996,0.5681739327304264,0.4545454545454545,1,1,1,1,1,-0.9090909090909092,-0.3636363636363636,0.0,0,0,1,0,0,0,0,0,0,1,0,26.0
7566,stylish shamrock,18.05,7.18,4,2023-09-23,9477,324,30.4,101.0,4.651162790697675,0.8488372093023253,0.0369383795890311,0.4294246674417911,7.342800678495903,-0.8054857095643336,0.3262149592631055,0.3262149592631055,0.0988648473030344,-0.8061363752032245,-0.1720654637876625,1,0.1890220315715531,0.0607776021277854,7.219913325078579,-0.5734790242645501,0.1890220315715555,0.0930232558139534,1,1,1,1,1,1.5232558139534884,1.372093023255814,0.7093023255813954,0,0,0,0,0,0,0,0,1,0,0,61.0
7567,hunker down,17.96,7.29,3,2023-09-23,9477,324,33.7,4.0,2.1666666666666665,1.166666666666667,-0.7716305822449673,-0.3144244336983771,7.094840892614766,-0.433570573652419,-0.433570573652419,-1.0579520928179391,-1.0579520928179391,-0.485643643693603,-0.6937377953268639,0,-0.6760785547134408,-0.1689530286783293,7.1433333333333335,-0.433570573652419,-0.6760785547134408,0.5,0,1,1,0,1,2.333333333333333,0.5,0.0,0,0,0,0,1,0,0,0,0,0,1,4.2
7568,key esky,17.95,7.08,2,2023-09-23,9477,324,28.5,41.0,3.176470588235294,0.323529411764706,-0.1007804532416125,-0.3423091561050817,7.085545607069992,-0.2442914647585241,-0.3555376067412492,0.0980815386736748,0.0980815386736748,-0.2376987427954376,-0.1282729473895722,1,-0.0138452218160292,-0.1189550623752544,7.16,-0.2376987427954376,-0.0138452218160259,0.1764705882352941,1,0,0,0,1,0.0294117647058823,-0.2058823529411764,0.0294117647058823,0,1,0,0,0,0,0,0,0,1,0,27.0
7569,sanguine,18.15,7.3,4,2023-09-23,9479,324,33.6,101.0,4.76,0.2400000000000002,0.0954575792040865,0.1560972518604925,7.251687834050572,0.4578361966632663,0.1260632287960951,1.2171605343759773,1.2171605343759773,-0.1275684694436211,0.578130404953539,0,-0.1827347086263861,0.022430611712297,7.207130475011225,0.1260632287960951,-0.1827347086263914,0.28,0,1,1,1,1,0.46,0.855,0.835,0,0,0,0,1,0,0,0,0,0,1,91.0
7570,sirius psycho,18.18,7.21,6,2023-09-23,9479,324,30.3,90.0,4.288135593220339,1.149364406779661,-0.1960038751131322,-0.2707807497176152,7.1093893790192615,-0.3288727778845215,-0.1817353625505871,0.3004930996273084,0.3004930996273084,-0.7062313900184095,-0.1231706662397802,0,-0.2097170526730123,-0.088956282593409,7.17,-0.1817353625505871,-0.2097170526730074,0.0677966101694915,0,1,0,1,1,-0.5508474576271186,-0.211864406779661,-0.0084745762711864,0,0,0,0,0,0,0,1,0,0,0,71.0
7571,max the axe,18.38,7.35,8,2023-09-23,9479,324,30.8,17.0,3.869047619047619,-0.2857142857142856,-0.5275658203130685,-0.4053742665745555,7.064523048509914,-0.5596557875542452,0.6703303290204926,-0.8175561023199136,-0.6786867020614752,0.8687151865325425,-0.1033706152765197,0,-0.5584888331275328,-0.2185938666506682,7.126785714285714,-0.6294424045094005,-0.5584888331275356,0.3333333333333333,1,0,1,0,1,0.1845238095238095,0.125,0.2559523809523809,0,1,0,0,0,0,0,0,0,1,0,15.0
7572,kenkey,18.38,7.35,8,2023-09-23,9479,324,30.8,17.0,3.869047619047619,-0.2857142857142856,-0.5275658203130685,-0.4053742665745555,7.064523048509914,-0.5596557875542452,0.6703303290204926,-0.8175561023199136,-0.6786867020614752,0.8687151865325425,-0.1033706152765197,0,-0.5584888331275328,-0.2185938666506682,7.126785714285714,-0.6294424045094005,-0.5584888331275356,0.3333333333333333,1,0,1,0,1,0.1845238095238095,0.125,0.2559523809523809,0,1,0,0,0,0,0,0,0,1,0,23.0
7575,doonside lewis,17.83,7.1,2,2023-09-23,9482,324,32.3,17.0,2.857142857142857,0.1428571428571428,-0.0218399904224402,0.099607476035332,7.232857142857143,-0.0698086020608863,-0.3216438131627182,0.1260632287960951,0.1260632287960951,-0.4895339538972694,-0.1257719823057367,1,-0.0218399904224402,0.099607476035332,7.232857142857143,-0.4895339538972694,-0.0218399904224402,1.0,1,1,1,1,1,2.142857142857143,0.8571428571428571,0.1428571428571428,0,0,0,0,0,0,0,1,0,0,0,18.0
7576,moody blues,18.15,7.11,8,2023-09-23,9481,324,34.0,71.0,3.074074074074074,-1.074074074074074,-0.4105845809009344,-0.3304285350183253,7.089505975182679,-1.105131136590634,-0.153753672428157,0.4510944511311673,2.6147905889325447,-0.3496255032851384,0.2914749455519564,0,-0.7933351609407481,-0.3675163805676851,7.077142857142857,-0.3496255032851384,-0.7933351609407545,0.5185185185185185,0,1,1,0,1,0.7222222222222222,-0.0185185185185185,-0.3148148148148148,0,0,0,0,0,0,0,0,1,0,0,71.0
7577,probation,18.04,7.14,7,2023-09-23,9481,324,33.1,90.0,3.4761904761904763,-1.3511904761904765,-0.5265812829681455,-0.3986340141450253,7.066769890707678,-0.3216438131627182,-0.8977057270631243,-0.8977057270631243,-1.2170578970803447,1.2893644646481517,-0.4089497399442319,0,-0.8093246981535674,-0.3846585404430244,7.071428571428571,-1.2170578970803447,-0.8093246981535732,0.1666666666666666,1,1,1,0,1,0.0357142857142857,-0.1785714285714285,-0.3214285714285714,0,0,0,0,0,0,1,0,0,0,1,61.0
7578,rebel garth,17.99,7.2,6,2023-09-23,9481,324,34.5,12.0,2.6041666666666665,-0.1924019607843137,-0.945377316852948,-0.0738312573094631,7.175041880167773,-1.1642209653655562,0.2987238787012339,0.2156672695049198,-1.431307429074688,-0.7514509759968915,-0.5665176444461963,0,-1.2993569856757112,-0.0466662438868116,7.184097252959665,-1.4409114180597464,-1.2993569856757097,0.3541666666666667,1,0,1,1,1,2.6354166666666665,1.7291666666666667,0.53125,0,1,0,0,0,0,0,0,0,1,0,12.0
7579,mitch and murray,17.85,7.13,5,2023-09-23,9481,324,35.0,71.0,3.048780487804878,0.0901084010840107,-0.9331461143747524,-0.1263225724075149,7.157544063429967,-0.4895339538972694,-0.6854057847542508,-1.245039587202765,-1.245039587202765,-0.2656804329178677,-0.7861398691949837,0,-0.9331461143747524,-0.1263225724075149,7.157544063429967,-0.2656804329178677,-0.933146114374756,1.0,0,1,1,0,1,1.6829268292682926,1.548780487804878,0.9634146341463414,0,0,0,1,0,0,0,0,0,1,0,46.0
7580,world gone mad,17.77,7.08,4,2023-09-23,9481,324,35.4,30.0,2.938775510204082,0.2612244897959184,-0.7477465388451833,-0.3143348719041197,7.094870747760512,-0.9372409958560828,-0.8812776156112323,-0.8532959254888022,-0.8532959254888022,-1.664764939039158,-1.0379750802968155,1,-0.7733482394247307,-0.2009060194027735,7.132681903189571,-1.664764939039158,-0.7733482394247585,0.6428571428571429,1,1,1,1,1,1.6887755102040816,0.7448979591836735,0.3520408163265306,0,0,0,0,0,1,0,0,0,0,1,51.0
7581,sassy ms. minx,17.66,6.84,3,2023-09-23,9481,324,27.9,16.0,3.942857142857143,0.8218487394957981,-0.63564360965115,-0.5340194665138932,7.021639570956872,-1.5808198686718775,-1.043457575697263,-0.0977902921833065,-0.0977902921833065,0.6646117998903457,-0.4310492457690816,0,-0.8309105733908642,-0.2151591690275843,7.127930660062863,-0.0977902921833065,-0.8309105733908639,0.1428571428571428,0,0,0,1,1,-0.4142857142857143,0.2285714285714285,0.2714285714285714,0,0,1,0,0,0,0,0,0,1,0,31.0
7582,rocky reef,17.6,6.98,2,2023-09-23,9481,324,30.8,2.75,2.342857142857143,-0.2000000000000001,-1.1486539673066474,-0.773355591740925,6.941857617501594,-1.342914702700312,-2.039672033082044,-2.154851341368265,-2.492538666575355,-2.492538666575355,-2.1045030820602664,1,-1.6297878263861203,-0.6101850813029671,6.99625,-1.5808198686718775,-1.629787826386118,0.2285714285714285,0,0,0,1,1,0.3714285714285714,-0.1285714285714285,-0.3428571428571428,0,0,0,0,1,0,0,0,0,0,1,2.8
7583,shall not,17.32,6.88,1,2023-09-23,9481,324,34.9,1.55,1.8979591836734693,-0.3097238895558225,-1.5209158310196793,-0.6022627118633445,6.9988908972289,-1.2763801856636936,-2.420270572344654,-2.448252262467074,-2.168435361242822,-1.7207283192840086,-2.00681334020045,1,-2.241887297814185,-0.5858110727302182,7.004375,-1.7207283192840086,-2.2418872978141824,0.3265306122448979,0,1,0,0,1,1.0714285714285714,0.1224489795918367,0.1632653061224489,1,0,0,0,0,0,0,1,0,0,0,1.45
7584,zipping noelle,18.1,7.26,7,2023-09-23,9480,324,27.9,90.0,4.366666666666666,0.3833333333333337,-0.1381522213670249,-0.1019729156333155,7.165660945833609,-0.2282054991087994,-0.2533647565250984,-0.3791610436065667,0.1743426195519226,-0.102409212027322,-0.1577595783431728,1,0.0,0.0,7.199653300314316,0.0,0.0,0.0,0,1,1,0,1,-0.7,-0.7666666666666667,-0.2666666666666666,0,0,0,0,0,0,1,0,0,0,1,81.0
7585,river john,17.88,7.1,6,2023-09-23,9480,324,27.1,41.0,3.9166666666666665,0.5277777777777781,-0.4100856599237309,-0.213596113017842,7.12845169992552,-1.1425880364491023,-0.2035172686986776,-0.8812776156112323,-0.9092593057336524,-0.7817091622672888,-0.7836702777519908,1,-0.307652968101503,0.021039243273357,7.206666666666667,-0.9092593057336524,-0.307652968101508,0.25,1,1,1,1,1,-0.625,-0.6666666666666666,-0.7083333333333334,0,0,0,1,0,0,0,0,0,1,0,67.0
7586,canya smurfette,17.72,7.05,5,2023-09-23,9480,324,24.5,41.0,3.84,2.16,-0.4651974220892092,-0.2483659821325691,7.116861272125597,-0.3197791944314682,-0.5148454415841792,1.419988102851497,2.2844297752345804,-0.8976927578253666,0.3944200968490127,0,0.0,0.0,7.199653300314316,0.0,0.0,0.0,0,1,1,0,1,0.46,0.06,0.06,0,0,0,0,0,0,0,0,1,0,0,34.0
7587,oranmore,17.7,7.08,4,2023-09-23,9480,324,28.6,13.0,2.8813559322033897,-0.4330800701344244,-0.7528887428513931,0.0574412332194334,7.218801156872868,-1.1093236453406734,-1.384948037814896,-1.133112826713064,-1.133112826713064,-1.3569663476924658,-1.2234927368548327,1,-1.081813061488616,0.1880324507256277,7.262333333333333,-1.3569663476924658,-1.081813061488614,0.5084745762711864,1,1,1,1,1,1.3559322033898304,0.8305084745762712,0.4067796610169492,0,0,1,0,0,0,0,0,0,1,0,11.0
7588,mia she's fast,17.7,7.08,4,2023-09-23,9480,324,28.6,13.0,2.8813559322033897,-0.4330800701344244,-0.7528887428513931,0.0574412332194334,7.218801156872868,-1.1093236453406734,-1.384948037814896,-1.133112826713064,-1.133112826713064,-1.3569663476924658,-1.2234927368548327,1,-1.081813061488616,0.1880324507256277,7.262333333333333,-1.3569663476924658,-1.081813061488614,0.5084745762711864,1,1,1,1,1,1.3559322033898304,0.8305084745762712,0.4067796610169492,0,0,1,0,0,0,0,0,0,1,0,5.5
7591,good odds viking,17.58,7.03,2,2023-09-23,9480,324,32.3,2.6,1.6666666666666667,-0.6666666666666667,-1.2590217467687177,-0.5261421622486916,7.024265445849947,-1.4688931081821766,-0.531428319623549,-1.1610945168354845,-1.1610945168354845,-1.91660015014099,-1.2478221223235368,0,-1.3499709251618637,-0.572686606575661,7.00875,-1.91660015014099,-1.3499709251618657,0.8888888888888888,1,0,0,1,1,2.0,-0.3333333333333333,-0.2222222222222222,0,0,0,0,1,0,0,0,0,0,1,2.15
7592,canya exclusive,17.39,6.86,1,2023-09-23,9480,324,28.6,1.9,1.6923076923076923,-0.1923076923076923,-1.143321226745181,-0.4195341000483393,7.059802912032112,-1.7845185572240343,-1.480287237736563,-1.9176197594998032,-0.6816800240819553,1.3645189614770934,-0.8999173234130524,0,0.0,0.0,7.199653300314316,0.0,0.0,0.0,0,0,0,1,1,-0.4615384615384615,-0.3846153846153846,0.0,1,1,0,0,0,0,0,0,0,1,0,2.2
7593,chasing dragons,17.97,7.16,5,2023-09-23,9482,324,33.2,10.0,2.833333333333333,-0.2083333333333334,-0.3853798851082409,0.0877031983441236,7.228888888888889,-0.153753672428157,-0.5734790242645501,-0.6294424045094005,0.1820266090409455,-0.7133874748766711,-0.3776071934075666,0,-0.3853798851082409,0.0877031983441236,7.228888888888889,-0.7133874748766711,-0.3853798851082387,1.0,1,0,1,0,1,2.1666666666666665,1.5,0.5555555555555556,0,0,1,0,0,0,0,0,0,1,0,9.0
7594,steady teddy,18.19,7.28,4,2023-09-23,9476,324,30.7,20.0,3.8181818181818175,-1.4848484848484849,0.1615780921285877,0.0744445629628909,7.224469163994192,-0.3216438131627182,-0.6057674503373673,-0.6057674503373673,-0.3216438131627182,0.0637724674657641,-0.3582100119068814,1,-0.3216438131627182,-0.1689530286783284,7.1433333333333335,-0.3216438131627182,-0.3216438131627182,0.2727272727272727,0,1,0,1,1,0.2727272727272727,-0.5,-0.5454545454545454,0,0,0,0,0,0,0,1,0,0,0,16.0
7595,pinch an inch,18.28,7.23,2,2023-09-23,9473,324,26.4,11.0,4.388888888888889,-1.1388888888888893,0.5784338857753145,0.0043732545056646,7.201111111111112,1.3572575941828342,0.377898439897927,-0.2376987427954376,-0.2376987427954376,0.0141364683063942,0.2547790033592561,1,0.5784338857753145,0.0043732545056646,7.201111111111112,0.0141364683063942,0.5784338857753184,1.0,1,1,1,0,1,-1.3888888888888888,-2.111111111111111,-1.0555555555555556,0,0,0,0,1,0,0,0,0,0,1,10.0
7596,texas playboy,18.31,7.23,5,2023-09-23,9476,324,32.5,81.0,5.375,0.0,0.841392601383239,0.1114091395930129,7.236791190722924,0.2379899892858059,0.4618435102652076,0.8256054818567403,0.8256054818567403,-0.1257719823057367,0.4450544961917515,1,0.6110791909181453,0.0760370062067394,7.225,-0.1257719823057367,0.6110791909181487,0.75,1,1,1,0,1,-3.25,-2.125,-1.375,0,0,0,0,0,0,1,0,0,0,1,51.0
7597,emgrand fever,18.06,7.29,2,2023-09-23,9476,324,34.3,4.5,4.166666666666667,0.333333333333333,0.0549542034584138,0.3003137184299143,7.299761944937142,-0.8777219224682066,0.4716189630436561,0.4495735874045988,0.4495735874045988,-0.4895339538972694,0.0007020522974755,1,-0.4895339538972694,0.1810327354431963,7.26,-0.4895339538972694,-0.4895339538972694,0.1666666666666666,0,0,1,1,1,0.3333333333333333,1.0,-0.1666666666666666,0,1,0,0,0,0,0,0,0,1,0,4.5
